brand_name,property,city,room_type,available_contracts,run_time,instalment_id,name,academic_year,price,available,start_date,end_date,contract_length,weeks_remaining,base_hub_url,updated_at,pricing_updated_at
Prestige Student Living,The Residence,Coventry,Executive Studio,4,2026-07-01T19:18:30Z,1660,The Residence - Executive Studio - 25/26 - 28/02 - 26wk 2026,2025 / 2026,0,true,2026-02-28,2026-08-29,26,8,https://prestige.hfs.bookings.basepms.com/?city=Coventry&property=The+Residence&roomType=Executive+Studio&tenancyLength=26+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:18.000000Z,
Prestige Student Living,The Residence,Coventry,Executive Studio Plus,1,2026-07-01T19:18:30Z,1672,The Residence - Executive Studio Plus - 26/27 - 12/09 - 51wk 2026,2026 / 2027,217,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Coventry&property=The+Residence&roomType=Executive+Studio+Plus&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,The Residence,Coventry,Premium 2 Bed Apartment,2,2026-07-01T19:18:30Z,1665,The Residence - Premium 2 Bed Apartment - 26/27 - 12/09 - 51wk 2026,2026 / 2027,178,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Coventry&property=The+Residence&roomType=Premium+2+Bed+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,The Residence,Coventry,Premium 2 Bed Apartment,2,2026-07-01T19:18:30Z,1666,The Residence - Premium 2 Bed Apartment - 26/27 - 12/09 - 44wk 2026,2026 / 2027,183,true,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Coventry&property=The+Residence&roomType=Premium+2+Bed+Apartment&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,The Residence,Coventry,Premium Balcony Studio,2,2026-07-01T19:18:30Z,1669,The Residence - Premium Balcony Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,283,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Coventry&property=The+Residence&roomType=Premium+Balcony+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,The Residence,Coventry,Premium Balcony Studio,2,2026-07-01T19:18:30Z,1668,The Residence - Premium Balcony Studio - 25/26 - 28/02 - 26wk 2026,2025 / 2026,210,true,2026-02-28,2026-08-29,26,8,https://prestige.hfs.bookings.basepms.com/?city=Coventry&property=The+Residence&roomType=Premium+Balcony+Studio&tenancyLength=26+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:18.000000Z,
Prestige Student Living,The Residence,Coventry,Premium Mezzanine Studio,1,2026-07-01T19:18:30Z,1670,The Residence - Premium Mezzanine Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,330,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Coventry&property=The+Residence&roomType=Premium+Mezzanine+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,The Residence,Coventry,Premium Studio,1,2026-07-01T19:18:30Z,1663,The Residence - Premium Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,202,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Coventry&property=The+Residence&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,The Residence,Coventry,Super Deluxe Studio,1,2026-07-01T19:18:30Z,1664,The Residence - Super Deluxe Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,220,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Coventry&property=The+Residence&roomType=Super+Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Universal Student Living,The Rise,Nottingham,Classic Studio,2,2026-07-01T19:18:30Z,1681,The Rise - Classic Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,150,true,2026-09-12,2027-09-04,51,51,https://universal.hfs.bookings.basepms.com/?city=Nottingham&property=The+Rise&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Universal Student Living,The Rise,Nottingham,Classic Studio,2,2026-07-01T19:18:30Z,5690,The Rise - Classic Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,160,true,2026-09-12,2027-07-17,44,44,https://universal.hfs.bookings.basepms.com/?city=Nottingham&property=The+Rise&roomType=Classic+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Universal Student Living,The Rise,Nottingham,Deluxe Studio,4,2026-07-01T19:18:30Z,1680,The Rise - Deluxe Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,170,true,2026-09-12,2027-09-04,51,51,https://universal.hfs.bookings.basepms.com/?city=Nottingham&property=The+Rise&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Universal Student Living,The Rise,Nottingham,Deluxe Studio,4,2026-07-01T19:18:30Z,6677,The Rise - Deluxe Studio - 25/26 - 28/02 - 14wk 2026,2025 / 2026,0,true,2026-02-28,2026-06-06,14,0,https://universal.hfs.bookings.basepms.com/?city=Nottingham&property=The+Rise&roomType=Deluxe+Studio&tenancyLength=14+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:27.000000Z,
Universal Student Living,The Rise,Nottingham,Deluxe Studio,4,2026-07-01T19:18:30Z,6678,The Rise - Deluxe Studio - 25/26 - 28/02 - 16wk 2026,2025 / 2026,0,true,2026-02-28,2026-06-20,16,0,https://universal.hfs.bookings.basepms.com/?city=Nottingham&property=The+Rise&roomType=Deluxe+Studio&tenancyLength=16+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:27.000000Z,
Universal Student Living,The Rise,Nottingham,Deluxe Studio,4,2026-07-01T19:18:30Z,6679,The Rise - Deluxe Studio - 25/26 - 28/02 - 23wk 2026,2025 / 2026,0,true,2026-02-28,2026-08-08,23,5,https://universal.hfs.bookings.basepms.com/?city=Nottingham&property=The+Rise&roomType=Deluxe+Studio&tenancyLength=23+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:27.000000Z,
Universal Student Living,The Rise,Nottingham,Premium Studio,5,2026-07-01T19:18:30Z,1682,The Rise - Premium Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,154,true,2026-09-12,2027-09-04,51,51,https://universal.hfs.bookings.basepms.com/?city=Nottingham&property=The+Rise&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-03-01T16:09:21.000000Z,
Universal Student Living,The Rise,Nottingham,Premium Studio,5,2026-07-01T19:18:30Z,1684,The Rise - Premium Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,164,true,2026-09-12,2027-07-17,44,44,https://universal.hfs.bookings.basepms.com/?city=Nottingham&property=The+Rise&roomType=Premium+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-03-01T16:09:22.000000Z,
Universal Student Living,The Rise,Nottingham,Premium Studio,5,2026-07-01T19:18:30Z,6680,The Rise - Premium Studio - 25/26 - 28/02 - 14wk 2026,2025 / 2026,0,true,2026-02-28,2026-06-06,14,0,https://universal.hfs.bookings.basepms.com/?city=Nottingham&property=The+Rise&roomType=Premium+Studio&tenancyLength=14+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:27.000000Z,
Universal Student Living,The Rise,Nottingham,Premium Studio,5,2026-07-01T19:18:30Z,6681,The Rise - Premium Studio - 25/26 - 28/02 - 16wk 2026,2025 / 2026,0,true,2026-02-28,2026-06-20,16,0,https://universal.hfs.bookings.basepms.com/?city=Nottingham&property=The+Rise&roomType=Premium+Studio&tenancyLength=16+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:27.000000Z,
Universal Student Living,The Rise,Nottingham,Premium Studio,5,2026-07-01T19:18:30Z,6682,The Rise - Premium Studio - 25/26 - 28/02 - 23wk 2026,2025 / 2026,0,true,2026-02-28,2026-08-08,23,5,https://universal.hfs.bookings.basepms.com/?city=Nottingham&property=The+Rise&roomType=Premium+Studio&tenancyLength=23+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:27.000000Z,
Prestige Student Living,The Sail Works,Lancaster,Classic Plus Studio Floor 5-7,2,2026-07-01T19:18:30Z,1757,The Sail Works - Classic Plus Studio Floor 5-7 - 26/27 - 12/09 - 51wk 2026,2026 / 2027,230,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Lancaster&property=The+Sail+Works&roomType=Classic+Plus+Studio+Floor+5-7&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-03-01T16:12:21.000000Z,
Prestige Student Living,The Sail Works,Lancaster,Classic Plus Studio Floor 5-7,2,2026-07-01T19:18:30Z,1759,The Sail Works - Classic Plus Studio Floor 5-7 - 26/27 - 12/09 - 44wk 2026,2026 / 2027,240,true,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Lancaster&property=The+Sail+Works&roomType=Classic+Plus+Studio+Floor+5-7&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-03-01T16:12:21.000000Z,
Prestige Student Living,The Sail Works,Lancaster,Classic Studio Floor 1-4,2,2026-07-01T19:18:30Z,1750,The Sail Works - Classic Studio Floor 1-4 - 26/27 - 12/09 - 51wk 2026,2026 / 2027,200,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Lancaster&property=The+Sail+Works&roomType=Classic+Studio+Floor+1-4&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,The Sail Works,Lancaster,Classic Studio Floor 1-4,2,2026-07-01T19:18:30Z,1751,The Sail Works - Classic Studio Floor 1-4 - 26/27 - 12/09 - 44wk 2026,2026 / 2027,210,true,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Lancaster&property=The+Sail+Works&roomType=Classic+Studio+Floor+1-4&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,The Sail Works,Lancaster,Deluxe Studio,1,2026-07-01T19:18:30Z,1754,The Sail Works - Deluxe Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,270,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Lancaster&property=The+Sail+Works&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,The Sail Works,Lancaster,Superior Plus Studio with Terrace,1,2026-07-01T19:18:30Z,1798,The Sail Works - Superior Plus Studio with Terrace - 26/27 - 12/09 - 51wk 2026,2026 / 2027,300,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Lancaster&property=The+Sail+Works&roomType=Superior+Plus+Studio+with+Terrace&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,The Sail Works,Lancaster,Superior Studio Floor 1-4,1,2026-07-01T19:18:30Z,1794,The Sail Works - Superior Studio Floor 1-4 - 26/27 - 12/09 - 51wk 2026,2026 / 2027,285,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Lancaster&property=The+Sail+Works&roomType=Superior+Studio+Floor+1-4&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,The Sail Works,Lancaster,Superior Studio Floor 5-7,1,2026-07-01T19:18:30Z,1796,The Sail Works - Superior Studio Floor 5-7 - 26/27 - 12/09 - 51wk 2026,2026 / 2027,295,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Lancaster&property=The+Sail+Works&roomType=Superior+Studio+Floor+5-7&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Homes for Students,The Tannery,Leeds,Classic Ensuite,6,2026-07-01T19:18:30Z,1825,The Tannery - Classic Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,129,true,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Leeds&property=The+Tannery&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Homes for Students,The Tannery,Leeds,Classic Ensuite,6,2026-07-01T19:18:30Z,1826,The Tannery - Classic Ensuite - 26/27 - 12/09 - 44wk 2026,2026 / 2027,139,true,2026-09-12,2027-07-17,44,44,https://hfs.bookings.basepms.com/?city=Leeds&property=The+Tannery&roomType=Classic+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Homes for Students,The Tannery,Leeds,Classic Ensuite,6,2026-07-01T19:18:30Z,1827,The Tannery - Classic Ensuite - 26/27 - 12/09 - 40wk 2026,2026 / 2027,159,true,2026-09-12,2027-06-19,40,40,https://hfs.bookings.basepms.com/?city=Leeds&property=The+Tannery&roomType=Classic+Ensuite&tenancyLength=40+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Homes for Students,The Tannery,Leeds,Classic Ensuite,6,2026-07-01T19:18:30Z,8515,The Tannery - Classic Ensuite - 26/27 - 12/09 - 16wk 2026,2026 / 2027,149,true,2026-09-12,2027-01-02,16,16,https://hfs.bookings.basepms.com/?city=Leeds&property=The+Tannery&roomType=Classic+Ensuite&tenancyLength=16+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Homes for Students,The Tannery,Leeds,Classic Ensuite,6,2026-07-01T19:18:30Z,8620,The Tannery - Classic Ensuite - 26/27 - 09/01 - 34wk 2027,2026 / 2027,145,true,2027-01-09,2027-09-04,34,34,https://hfs.bookings.basepms.com/?city=Leeds&property=The+Tannery&roomType=Classic+Ensuite&tenancyLength=34+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:32.000000Z,
Homes for Students,The Tannery,Leeds,Classic Ensuite,6,2026-07-01T19:18:30Z,8516,The Tannery - Classic Ensuite - 26/27 - 09/01 - 34wk 2026,2026 / 2027,145,true,2026-01-09,2026-09-04,34,9,https://hfs.bookings.basepms.com/?city=Leeds&property=The+Tannery&roomType=Classic+Ensuite&tenancyLength=34+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Homes for Students,The Tannery,Leeds,Classic Studio,1,2026-07-01T19:18:30Z,1828,The Tannery - Classic Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,209,true,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Leeds&property=The+Tannery&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Homes for Students,The Tannery,Leeds,Essential Studio,1,2026-07-01T19:18:30Z,1904,The Tannery - Essential Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,0,true,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Leeds&property=The+Tannery&roomType=Essential+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Homes for Students,The Tannery,Leeds,Premium Ensuite,1,2026-07-01T19:18:30Z,1832,The Tannery - Premium Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,154,true,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Leeds&property=The+Tannery&roomType=Premium+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Homes for Students,The Tannery,Leeds,Premium Studio,1,2026-07-01T19:18:30Z,1903,The Tannery - Premium Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,215,true,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Leeds&property=The+Tannery&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Homes for Students,The Tannery,Leeds,Standard Ensuite,3,2026-07-01T19:18:30Z,1822,The Tannery - Standard Ensuite - 25/26 - 28/02 - 13wk 2026,2025 / 2026,129,true,2026-02-28,2026-05-30,13,0,https://hfs.bookings.basepms.com/?city=Leeds&property=The+Tannery&roomType=Standard+Ensuite&tenancyLength=13+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:19.000000Z,
Homes for Students,The Tannery,Leeds,Standard Ensuite,3,2026-07-01T19:18:30Z,1823,The Tannery - Standard Ensuite - 25/26 - 28/02 - 20wk 2026,2025 / 2026,129,true,2026-02-28,2026-07-18,20,2,https://hfs.bookings.basepms.com/?city=Leeds&property=The+Tannery&roomType=Standard+Ensuite&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:19.000000Z,
Homes for Students,The Tannery,Leeds,Standard Ensuite,3,2026-07-01T19:18:30Z,1824,The Tannery - Standard Ensuite - 25/26 - 28/02 - 27wk 2026,2025 / 2026,129,true,2026-02-28,2026-09-05,27,9,https://hfs.bookings.basepms.com/?city=Leeds&property=The+Tannery&roomType=Standard+Ensuite&tenancyLength=27+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:19.000000Z,
Homes for Students,The Tannery,Leeds,Standard Plus Ensuite,3,2026-07-01T19:18:30Z,1829,The Tannery - Standard Plus Ensuite - 25/26 - 28/02 - 27wk 2026,2025 / 2026,139,true,2026-02-28,2026-09-05,27,9,https://hfs.bookings.basepms.com/?city=Leeds&property=The+Tannery&roomType=Standard+Plus+Ensuite&tenancyLength=27+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:19.000000Z,
Homes for Students,The Tannery,Leeds,Standard Plus Ensuite,3,2026-07-01T19:18:30Z,1830,The Tannery - Standard Plus Ensuite - 25/26 - 28/02 - 13wk 2026,2025 / 2026,139,true,2026-02-28,2026-05-30,13,0,https://hfs.bookings.basepms.com/?city=Leeds&property=The+Tannery&roomType=Standard+Plus+Ensuite&tenancyLength=13+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:19.000000Z,
Homes for Students,The Tannery,Leeds,Standard Plus Ensuite,3,2026-07-01T19:18:30Z,1831,The Tannery - Standard Plus Ensuite - 25/26 - 28/02 - 20wk 2026,2025 / 2026,139,true,2026-02-28,2026-07-18,20,2,https://hfs.bookings.basepms.com/?city=Leeds&property=The+Tannery&roomType=Standard+Plus+Ensuite&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:19.000000Z,
Homes for Students,The Tannery,Leeds,Standard Plus Studio,3,2026-07-01T19:18:30Z,5353,The Tannery - Standard Plus Studio - 25/26 - 28/02 - 13wk 2026,2025 / 2026,199,true,2026-02-28,2026-05-30,13,0,https://hfs.bookings.basepms.com/?city=Leeds&property=The+Tannery&roomType=Standard+Plus+Studio&tenancyLength=13+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:18.000000Z,
Homes for Students,The Tannery,Leeds,Standard Plus Studio,3,2026-07-01T19:18:30Z,5354,The Tannery - Standard Plus Studio - 25/26 - 28/02 - 20wk 2026,2025 / 2026,199,true,2026-02-28,2026-07-18,20,2,https://hfs.bookings.basepms.com/?city=Leeds&property=The+Tannery&roomType=Standard+Plus+Studio&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:18.000000Z,
Homes for Students,The Tannery,Leeds,Standard Plus Studio,3,2026-07-01T19:18:30Z,5355,The Tannery - Standard Plus Studio - 25/26 - 28/02 - 27wk 2026,2025 / 2026,0,true,2026-02-28,2026-09-05,27,9,https://hfs.bookings.basepms.com/?city=Leeds&property=The+Tannery&roomType=Standard+Plus+Studio&tenancyLength=27+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:18.000000Z,
Prestige Student Living,The Terry Frost Building,Leeds,Classic Ensuite,4,2026-07-01T19:18:30Z,1924,The Terry Frost Building - Classic Ensuite - 26/27 - 05/09 - 44wk 2026,2026 / 2027,0,true,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Terry+Frost+Building&roomType=Classic+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,The Terry Frost Building,Leeds,Classic Ensuite,4,2026-07-01T19:18:30Z,1925,The Terry Frost Building - Classic Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,158,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Terry+Frost+Building&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,The Terry Frost Building,Leeds,Classic Ensuite,4,2026-07-01T19:18:30Z,1922,The Terry Frost Building - Classic Ensuite - 25/26 - 28/02 - 19wk 2026,2025 / 2026,167,true,2026-02-28,2026-07-11,19,1,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Terry+Frost+Building&roomType=Classic+Ensuite&tenancyLength=19+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:17.000000Z,
Prestige Student Living,The Terry Frost Building,Leeds,Classic Ensuite,4,2026-07-01T19:18:30Z,1923,The Terry Frost Building - Classic Ensuite - 25/26 - 28/02 - 25wk 2026,2025 / 2026,167,true,2026-02-28,2026-08-22,25,7,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Terry+Frost+Building&roomType=Classic+Ensuite&tenancyLength=25+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:17.000000Z,
Prestige Student Living,The Terry Frost Building,Leeds,Classic Studio,2,2026-07-01T19:18:30Z,1930,The Terry Frost Building - Classic Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,195,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Terry+Frost+Building&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,The Terry Frost Building,Leeds,Classic Studio,2,2026-07-01T19:18:30Z,6645,The Terry Frost Building - Classic Studio - 26/27 - 05/09 - 44wk 2026,2026 / 2027,225,true,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Terry+Frost+Building&roomType=Classic+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:27.000000Z,
Prestige Student Living,The Terry Frost Building,Leeds,Deluxe Ensuite,5,2026-07-01T19:18:30Z,1940,The Terry Frost Building - Deluxe Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,164,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Terry+Frost+Building&roomType=Deluxe+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,The Terry Frost Building,Leeds,Deluxe Ensuite,5,2026-07-01T19:18:30Z,1937,The Terry Frost Building - Deluxe Ensuite - 25/26 - 28/02 - 19wk 2026,2025 / 2026,169,true,2026-02-28,2026-07-11,19,1,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Terry+Frost+Building&roomType=Deluxe+Ensuite&tenancyLength=19+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:18.000000Z,
Prestige Student Living,The Terry Frost Building,Leeds,Deluxe Ensuite,5,2026-07-01T19:18:30Z,1938,The Terry Frost Building - Deluxe Ensuite - 25/26 - 28/02 - 25wk 2026,2025 / 2026,169,true,2026-02-28,2026-08-22,25,7,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Terry+Frost+Building&roomType=Deluxe+Ensuite&tenancyLength=25+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:18.000000Z,
Prestige Student Living,The Terry Frost Building,Leeds,Deluxe Ensuite,5,2026-07-01T19:18:30Z,8341,The Terry Frost Building - Deluxe Ensuite - 26/27 - 14/09 - 51.86wk - Leeds Conservatoire 2026 - 2027,2026 / 2027,161,true,2026-09-14,2027-09-12,51.9,51.9,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Terry+Frost+Building&roomType=Deluxe+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T11:48:20.000000Z,
Prestige Student Living,The Terry Frost Building,Leeds,Deluxe Ensuite,5,2026-07-01T19:18:30Z,1939,The Terry Frost Building - Deluxe Ensuite - 26/27 - 05/09 - 44wk 2026,2026 / 2027,174,true,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Terry+Frost+Building&roomType=Deluxe+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,The Terry Frost Building,Leeds,Deluxe Plus Ensuite,2,2026-07-01T19:18:30Z,1943,The Terry Frost Building - Deluxe Plus Ensuite - 26/27 - 05/09 - 44wk 2026,2026 / 2027,0,true,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Terry+Frost+Building&roomType=Deluxe+Plus+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,The Terry Frost Building,Leeds,Deluxe Plus Ensuite,2,2026-07-01T19:18:30Z,1944,The Terry Frost Building - Deluxe Plus Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,165,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Terry+Frost+Building&roomType=Deluxe+Plus+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,The Terry Frost Building,Leeds,Deluxe Studio,2,2026-07-01T19:18:30Z,1919,The Terry Frost Building - Deluxe Studio - 26/27 - 05/09 - 44wk 2026,2026 / 2027,235,true,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Terry+Frost+Building&roomType=Deluxe+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,The Terry Frost Building,Leeds,Deluxe Studio,2,2026-07-01T19:18:30Z,1921,The Terry Frost Building - Deluxe Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,235,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Terry+Frost+Building&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,The Terry Frost Building,Leeds,Premium Ensuite,1,2026-07-01T19:18:30Z,2008,The Terry Frost Building - Premium Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,180,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Leeds&property=The+Terry+Frost+Building&roomType=Premium+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
