brand_name,property,city,room_type,available_contracts,contract_title,academic_year,price_pw,currency_symbol,available,start_date,end_date,contract_length_weeks,base_hub_url
Prestige Student Living,88 Bromsgrove House,Birmingham,Premium One Bed Apartment,1,88 Bromsgrove House - Premium One Bed Apartment - 26/27 - 05/09 - 51wk 2026,2026 / 2027,345,£,True,2026-09-05,2027-08-28,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=88+Bromsgrove+House&roomType=Premium+One+Bed+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,88 Bromsgrove House,Birmingham,Premium Plus Studio,2,88 Bromsgrove House - Premium Plus Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,255,£,True,2026-09-05,2027-08-28,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=88+Bromsgrove+House&roomType=Premium+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,88 Bromsgrove House,Birmingham,Premium Plus Studio,2,88 BROMSGROVE HOUSE - Premium Plus Studio - 26/27 - 05/09 - 45wk 2026,2026 / 2027,264,£,True,2026-09-05,2027-07-17,45,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=88+Bromsgrove+House&roomType=Premium+Plus+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027
Prestige Student Living,88 Bromsgrove House,Birmingham,Premium Studio,3,88 Bromsgrove House - Premium Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,245,£,True,2026-09-05,2027-08-28,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=88+Bromsgrove+House&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,88 Bromsgrove House,Birmingham,Premium Studio,3,88 Bromsgrove House - Premium Studio - 26/27 - 05/09 - 45wk 2026,2026 / 2027,255,£,True,2026-09-05,2027-07-17,45,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=88+Bromsgrove+House&roomType=Premium+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027
Prestige Student Living,88 Bromsgrove House,Birmingham,Premium Studio,3,88 Bromsgrove House - Premium Studio - 26/27 - 05/09 - 45wk 2026,2026 / 2027,0,£,True,2026-09-05,2027-07-17,45,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=88+Bromsgrove+House&roomType=Premium+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027
Prestige Student Living,88 Bromsgrove House,Birmingham,Studio,3,88 Bromsgrove House - Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,235,£,True,2026-09-05,2027-08-28,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=88+Bromsgrove+House&roomType=Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,88 Bromsgrove House,Birmingham,Studio,3,88 BROMSGROVE HOUSE - Studio - 26/27 - 05/09 - 45wk 2026,2026 / 2027,245,£,True,2026-09-05,2027-07-17,45,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=88+Bromsgrove+House&roomType=Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027
Prestige Student Living,88 Bromsgrove House,Birmingham,Studio,3,88 BROMSGROVE HOUSE - Studio - 26/27 - 05/09 - 45wk 2026,2026 / 2027,0,£,True,2026-09-05,2027-07-17,45,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=88+Bromsgrove+House&roomType=Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027
Homes for Students,Abbeygate,Chester,Bronze Ensuite,1,Abbeygate - Bronze Ensuite - 26/27 - 05/09 - 44wk 2026,2026 / 2027,0,£,True,2026-09-05,2027-07-10,44,https://hfs.bookings.basepms.com/?city=Chester&property=Abbeygate&roomType=Bronze+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Homes for Students,Abbeygate,Chester,Bronze Studio,2,Abbeygate - Bronze Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,176,£,True,2026-09-05,2027-08-28,51,https://hfs.bookings.basepms.com/?city=Chester&property=Abbeygate&roomType=Bronze+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,Abbeygate,Chester,Bronze Studio,2,Abbeygate - Bronze Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,0,£,True,2026-09-05,2027-08-28,51,https://hfs.bookings.basepms.com/?city=Chester&property=Abbeygate&roomType=Bronze+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,Abbeygate,Chester,Gold Studio,1,Abbeygate - Gold Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,199,£,True,2026-09-05,2027-08-28,51,https://hfs.bookings.basepms.com/?city=Chester&property=Abbeygate&roomType=Gold+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,Abbeygate,Chester,Silver Ensuite,2,Abbeygate - Silver Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,149,£,True,2026-09-05,2027-08-28,51,https://hfs.bookings.basepms.com/?city=Chester&property=Abbeygate&roomType=Silver+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,Abbeygate,Chester,Silver Ensuite,2,Abbeygate - Silver Ensuite - 26/27 - 05/09 - 44wk 2026,2026 / 2027,162,£,True,2026-09-05,2027-07-10,44,https://hfs.bookings.basepms.com/?city=Chester&property=Abbeygate&roomType=Silver+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Homes for Students,Abbeygate,Chester,Silver Studio,1,Abbeygate - Silver Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,0,£,True,2026-09-05,2027-08-28,51,https://hfs.bookings.basepms.com/?city=Chester&property=Abbeygate&roomType=Silver+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,ABeleven,Aberdeen,Ensuite Accessible,2,Abeleven - Ensuite Accessible - 26/27 - 05/09 - 51wk 2026,2026 / 2027,147,£,True,2026-09-05,2027-08-28,51,https://hfs.bookings.basepms.com/?city=Aberdeen&property=ABeleven&roomType=Ensuite+Accessible&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,ABeleven,Aberdeen,Ensuite Accessible,2,Abeleven - Ensuite Accessible - 26/27 - 05/09 - 44wk 2026,2026 / 2027,157,£,True,2026-09-05,2027-07-10,44,https://hfs.bookings.basepms.com/?city=Aberdeen&property=ABeleven&roomType=Ensuite+Accessible&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Homes for Students,ABeleven,Aberdeen,Ensuite Room,2,Abeleven - Ensuite Room - 26/27 - 05/09 - 44wk 2026,2026 / 2027,163,£,True,2026-09-05,2027-07-10,44,https://hfs.bookings.basepms.com/?city=Aberdeen&property=ABeleven&roomType=Ensuite+Room&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Homes for Students,ABeleven,Aberdeen,Ensuite Room,2,Abeleven - Ensuite Room - 26/27 - 05/09 - 51wk 2026,2026 / 2027,163,£,True,2026-09-05,2027-08-28,51,https://hfs.bookings.basepms.com/?city=Aberdeen&property=ABeleven&roomType=Ensuite+Room&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,ABeleven,Aberdeen,Premium Studio,2,ABeleven - Premium Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,230,£,True,2026-09-05,2027-08-28,51,https://hfs.bookings.basepms.com/?city=Aberdeen&property=ABeleven&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,ABeleven,Aberdeen,Premium Studio,2,ABeleven - Premium Studio - 26/27 - 05/09 - 44wk 2026,2026 / 2027,245,£,True,2026-09-05,2027-07-10,44,https://hfs.bookings.basepms.com/?city=Aberdeen&property=ABeleven&roomType=Premium+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Homes for Students,ABODE,York,Classic Ensuite,3,Abode - Classic Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,223,£,True,2026-09-05,2027-08-28,51,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,ABODE,York,Classic Ensuite,3,Abode - Classic Ensuite - 26/27 - 05/09 - 48wk 2026,2026 / 2027,222,£,True,2026-09-05,2027-08-07,48,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Classic+Ensuite&tenancyLength=48+weeks&academicYear=2026+%2F+2027
Homes for Students,ABODE,York,Classic Ensuite,3,Abode - Classic Ensuite - 26/27 - 05/09 - 44wk 2026,2026 / 2027,0,£,True,2026-09-05,2027-07-10,44,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Classic+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Homes for Students,ABODE,York,Classic Studio,5,Abode - Classic Studio - 25/26 - 28/02 - 22wk 2026,2025 / 2026,260,£,True,2026-02-28,2026-08-01,22,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Classic+Studio&tenancyLength=22+weeks&academicYear=2025+%2F+2026
Homes for Students,ABODE,York,Classic Studio,5,Abode - Classic Studio - 25/26 - 28/02 - 25wk 2026,2025 / 2026,260,£,True,2026-02-28,2026-08-22,25,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Classic+Studio&tenancyLength=25+weeks&academicYear=2025+%2F+2026
Homes for Students,ABODE,York,Classic Studio,5,Abode - Classic Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,245,£,True,2026-09-05,2027-08-28,51,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,ABODE,York,Classic Studio,5,Abode - Classic Studio - 25/26 - 28/02 - 22wk 2026,2025 / 2026,0,£,True,2026-02-28,2026-08-01,22,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Classic+Studio&tenancyLength=22+weeks&academicYear=2025+%2F+2026
Homes for Students,ABODE,York,Classic Studio,5,Abode - Classic Studio - 25/26 - 28/02 - 25wk 2026,2025 / 2026,0,£,True,2026-02-28,2026-08-22,25,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Classic+Studio&tenancyLength=25+weeks&academicYear=2025+%2F+2026
Homes for Students,ABODE,York,Deluxe Ensuite,6,Abode - Deluxe Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,225,£,True,2026-09-05,2027-08-28,51,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Deluxe+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,ABODE,York,Deluxe Ensuite,6,Abode - Deluxe Ensuite - 26/27 - 05/09 - 48wk 2026,2026 / 2027,230,£,True,2026-09-05,2027-08-07,48,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Deluxe+Ensuite&tenancyLength=48+weeks&academicYear=2026+%2F+2027
Homes for Students,ABODE,York,Deluxe Ensuite,6,Abode - Deluxe Ensuite - 25/26 - 28/02 - 22wk 2026,2025 / 2026,222,£,True,2026-02-28,2026-08-01,22,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Deluxe+Ensuite&tenancyLength=22+weeks&academicYear=2025+%2F+2026
Homes for Students,ABODE,York,Deluxe Ensuite,6,Abode - Deluxe Ensuite - 25/26 - 28/02 - 25wk 2026,2025 / 2026,222,£,True,2026-02-28,2026-08-22,25,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Deluxe+Ensuite&tenancyLength=25+weeks&academicYear=2025+%2F+2026
Homes for Students,ABODE,York,Deluxe Ensuite,6,Abode - Deluxe Ensuite - 25/26 - 28/02 - 22wk 2026,2025 / 2026,0,£,True,2026-02-28,2026-08-01,22,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Deluxe+Ensuite&tenancyLength=22+weeks&academicYear=2025+%2F+2026
Homes for Students,ABODE,York,Deluxe Ensuite,6,Abode - Deluxe Ensuite - 25/26 - 28/02 - 25wk 2026,2025 / 2026,0,£,True,2026-02-28,2026-08-22,25,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Deluxe+Ensuite&tenancyLength=25+weeks&academicYear=2025+%2F+2026
Homes for Students,ABODE,York,Deluxe Twin Apartment,2,Abode - Deluxe Twin Apartment - 25/26 - 28/02 - 22wk 2026,2025 / 2026,220,£,True,2026-02-28,2026-08-01,22,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Deluxe+Twin+Apartment&tenancyLength=22+weeks&academicYear=2025+%2F+2026
Homes for Students,ABODE,York,Deluxe Twin Apartment,2,Abode - Deluxe Twin Apartment - 25/26 - 28/02 - 25wk 2026,2025 / 2026,220,£,True,2026-02-28,2026-08-22,25,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Deluxe+Twin+Apartment&tenancyLength=25+weeks&academicYear=2025+%2F+2026
Homes for Students,ABODE,York,Premium Ensuite,2,Abode - Premium Ensuite - 26/27 - 05/09 - 48wk 2026,2026 / 2027,233,£,True,2026-09-05,2027-08-07,48,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Premium+Ensuite&tenancyLength=48+weeks&academicYear=2026+%2F+2027
Homes for Students,ABODE,York,Premium Ensuite,2,Abode - Premium Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,222,£,True,2026-09-05,2027-08-28,51,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Premium+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,ABODE,York,Premium Studio,3,Abode - Premium Studio - 25/26 - 28/02 - 22wk 2026,2025 / 2026,280,£,True,2026-02-28,2026-08-01,22,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Premium+Studio&tenancyLength=22+weeks&academicYear=2025+%2F+2026
Homes for Students,ABODE,York,Premium Studio,3,Abode - Premium Studio - 25/26 - 28/02 - 25wk 2026,2025 / 2026,280,£,True,2026-02-28,2026-08-22,25,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Premium+Studio&tenancyLength=25+weeks&academicYear=2025+%2F+2026
Homes for Students,ABODE,York,Premium Studio,3,Abode - Premium Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,270,£,True,2026-09-05,2027-08-28,51,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,ABODE,York,Twin Studio,1,Abode - Twin Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,185,£,True,2026-09-05,2027-08-28,51,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Twin+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Universal Student Living,Academic House,London,Bronze Ensuite,2,Academic House - Bronze Ensuite - 25/26 - 28/02 - 26wk 2026,2025 / 2026,295,£,True,2026-02-28,2026-08-29,26,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Bronze+Ensuite&tenancyLength=26+weeks&academicYear=2025+%2F+2026
Universal Student Living,Academic House,London,Bronze Ensuite,2,Academic House - Bronze Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,295,£,True,2026-09-12,2027-09-04,51,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Bronze+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Universal Student Living,Academic House,London,Diamond Studio,5,Academic House - Diamond Studio - 25/26 - 28/02 - 17wk 2026,2025 / 2026,320,£,True,2026-02-28,2026-06-27,17,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Diamond+Studio&tenancyLength=17+weeks&academicYear=2025+%2F+2026
Universal Student Living,Academic House,London,Diamond Studio,5,Academic House - Diamond Studio - 25/26 - 28/02 - 26wk 2026,2025 / 2026,320,£,True,2026-02-28,2026-08-29,26,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Diamond+Studio&tenancyLength=26+weeks&academicYear=2025+%2F+2026
Universal Student Living,Academic House,London,Diamond Studio,5,Academic House - Diamond Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,325,£,True,2026-09-12,2027-09-04,51,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Diamond+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Universal Student Living,Academic House,London,Diamond Studio,5,Academic House - Diamond Studio - 25/26 - 28/02 - 17wk 2026,2025 / 2026,0,£,True,2026-02-28,2026-06-27,17,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Diamond+Studio&tenancyLength=17+weeks&academicYear=2025+%2F+2026
Universal Student Living,Academic House,London,Diamond Studio,5,Academic House - Diamond Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,0,£,True,2026-09-12,2027-09-04,51,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Diamond+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Universal Student Living,Academic House,London,Gold Ensuite,1,Academic House - Gold Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,305,£,True,2026-09-12,2027-09-04,51,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Gold+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Universal Student Living,Academic House,London,Gold Studio,3,Academic House - Gold Studio - 25/26 - 28/02 - 17wk 2026,2025 / 2026,310,£,True,2026-02-28,2026-06-27,17,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Gold+Studio&tenancyLength=17+weeks&academicYear=2025+%2F+2026
Universal Student Living,Academic House,London,Gold Studio,3,Academic House - Gold Studio - 25/26 - 28/02 - 26wk 2026,2025 / 2026,310,£,True,2026-02-28,2026-08-29,26,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Gold+Studio&tenancyLength=26+weeks&academicYear=2025+%2F+2026
Universal Student Living,Academic House,London,Gold Studio,3,Academic House - Gold Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,330,£,True,2026-09-12,2027-09-04,51,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Gold+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Universal Student Living,Academic House,London,Ruby Studio,4,Academic House - Ruby Studio - 25/26 - 28/02 - 17wk 2026,2025 / 2026,299,£,True,2026-02-28,2026-06-27,17,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Ruby+Studio&tenancyLength=17+weeks&academicYear=2025+%2F+2026
Universal Student Living,Academic House,London,Ruby Studio,4,Academic House - Ruby Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,325,£,True,2026-09-12,2027-09-04,51,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Ruby+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Universal Student Living,Academic House,London,Ruby Studio,4,Academic House - Ruby Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,325,£,True,2026-09-12,2027-07-17,44,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Ruby+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Universal Student Living,Academic House,London,Ruby Studio,4,Academic House - Ruby Studio - 25/26 - 28/02 - 26wk 2026,2025 / 2026,299,£,True,2026-02-28,2026-08-29,26,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Ruby+Studio&tenancyLength=26+weeks&academicYear=2025+%2F+2026
Universal Student Living,Academic House,London,Silver Ensuite,1,Academic House - Silver Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,305,£,True,2026-09-12,2027-09-04,51,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Silver+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Urban Student Life,Aire,Stoke-on-Trent,Bronze Studio,4,Bronze Studio Aire 51 - 26/27 - 05/09 - 51wk 2026,2026 / 2027,175,£,True,2026-09-05,2027-08-28,51,https://urban.hfs.bookings.basepms.com/?city=Stoke-on-Trent&property=Aire&roomType=Bronze+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Urban Student Life,Aire,Stoke-on-Trent,Bronze Studio,4,Bronze Studio Aire 44 - 26/27 - 05/09 - 44wk 2026,2026 / 2027,185,£,True,2026-09-05,2027-07-10,44,https://urban.hfs.bookings.basepms.com/?city=Stoke-on-Trent&property=Aire&roomType=Bronze+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Urban Student Life,Aire,Stoke-on-Trent,Bronze Studio,4,Aire - Bronze Studio - 25/26 - 06/09 - 44wk 2025,2025 / 2026,139,£,True,2025-09-06,2026-07-11,44,https://urban.hfs.bookings.basepms.com/?city=Stoke-on-Trent&property=Aire&roomType=Bronze+Studio&tenancyLength=44+weeks&academicYear=2025+%2F+2026
Urban Student Life,Aire,Stoke-on-Trent,Bronze Studio,4,Aire Bronze Stu - 25/26 - 06/09 - 51wk 2025,2025 / 2026,135,£,True,2025-09-06,2026-08-29,51,https://urban.hfs.bookings.basepms.com/?city=Stoke-on-Trent&property=Aire&roomType=Bronze+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026
Urban Student Life,Aire,Stoke-on-Trent,Gold Plus Studio,3,Aire - Gold Plus Studio - 25/26 - 06/09 - 51wk 2025,2025 / 2026,185,£,True,2025-09-06,2026-08-29,51,https://urban.hfs.bookings.basepms.com/?city=Stoke-on-Trent&property=Aire&roomType=Gold+Plus+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026
Urban Student Life,Aire,Stoke-on-Trent,Gold Plus Studio,3,DUAL OCC DW - AIRE - GPS - - 25/26 - 06/09 - 51wk 2025,2025 / 2026,117.5,£,True,2025-09-06,2026-08-29,51,https://urban.hfs.bookings.basepms.com/?city=Stoke-on-Trent&property=Aire&roomType=Gold+Plus+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026
Urban Student Life,Aire,Stoke-on-Trent,Gold Plus Studio,3,DUAL Gold Plus Studio - 124.50 - 26/27 - 05/09 - 51wk 2026,2026 / 2027,124.5,£,True,2026-09-05,2027-08-28,51,https://urban.hfs.bookings.basepms.com/?city=Stoke-on-Trent&property=Aire&roomType=Gold+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Urban Student Life,Aire,Stoke-on-Trent,Gold Studio,3,Aire - Gold Studio - 25/26 - 06/09 - 51wk 2025,2025 / 2026,175,£,True,2025-09-06,2026-08-29,51,https://urban.hfs.bookings.basepms.com/?city=Stoke-on-Trent&property=Aire&roomType=Gold+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026
Urban Student Life,Aire,Stoke-on-Trent,Gold Studio,3,Aire - Gold Studio - 51wk - £165 - 25/26 - 06/09 - 51wk 2025,2025 / 2026,165,£,True,2025-09-06,2026-08-29,51,https://urban.hfs.bookings.basepms.com/?city=Stoke-on-Trent&property=Aire&roomType=Gold+Studio&tenancyLength=51+weeks&academicYear=2025+%2F+2026
Urban Student Life,Aire,Stoke-on-Trent,Gold Studio,3,Gold Studio Aire 51 - 26/27 - 05/09 - 51wk 2026,2026 / 2027,200,£,True,2026-09-05,2027-08-28,51,https://urban.hfs.bookings.basepms.com/?city=Stoke-on-Trent&property=Aire&roomType=Gold+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Urban Student Life,Aire,Stoke-on-Trent,Silver Studio,11,Silver Studio Aire 51 - 26/27 - 05/09 - 51wk 2026,2026 / 2027,180,£,True,2026-09-05,2027-08-28,51,https://urban.hfs.bookings.basepms.com/?city=Stoke-on-Trent&property=Aire&roomType=Silver+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Urban Student Life,Aire,Stoke-on-Trent,Silver Studio,11,Silver Studio Aire 44 - 26/27 - 05/09 - 44wk 2026,2026 / 2027,190,£,True,2026-09-05,2027-07-10,44,https://urban.hfs.bookings.basepms.com/?city=Stoke-on-Trent&property=Aire&roomType=Silver+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027
