brand_name,property,city,room_type,available_contracts,quantity_available,run_time,instalment_id,name,academic_year,price,available,bookable,Contact Form URL,start_date,end_date,contract_length,weeks_remaining,base_hub_url,updated_at,pricing_updated_at
Homes for Students,8 Roxburgh,Edinburgh,Standard Room,1,10,2026-07-13T18:55:35Z,5309,8 Roxburgh - Standard Room - 26/27 - 05/09 - 51wk 2026,2026 / 2027,160,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=Edinburgh&property=8+Roxburgh&roomType=Standard+Room&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:26.000000Z,
Prestige Student Living,800 Bristol Road,Birmingham,Classic Studio,0,0,2026-07-13T18:55:35Z,2083,800 Bristol Road -Classic Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,0,false,Disabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=800+Bristol+Road&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,800 Bristol Road,Birmingham,Classic Studio Plus,0,0,2026-07-13T18:55:35Z,2081,800 Bristol Road - Classic Studio Plus - 26/27 - 05/09 - 51wk 2026,2026 / 2027,0,false,Disabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=800+Bristol+Road&roomType=Classic+Studio+Plus&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,800 Bristol Road,Birmingham,Premium Studio,0,0,2026-07-13T18:55:35Z,2084,800 Bristol Road - Premium Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,299,false,Enabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=800+Bristol+Road&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,800 Bristol Road,Birmingham,Premium Studio Plus,0,0,2026-07-13T18:55:35Z,2080,800 Bristol Road - Premium Studio Plus - 26/27 - 05/09 - 51wk 2026,2026 / 2027,299,false,Disabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=800+Bristol+Road&roomType=Premium+Studio+Plus&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,88 Bromsgrove House,Birmingham,One Bed Apartment,0,10,2026-07-13T18:55:35Z,2173,88 Bromsgrove House - One Bed Apartment - 26/27 - 05/09 - 51wk 2026,2026 / 2027,335,false,Enabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=88+Bromsgrove+House&roomType=One+Bed+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,88 Bromsgrove House,Birmingham,Premium One Bed Apartment,1,0,2026-07-13T18:55:35Z,2178,88 Bromsgrove House - Premium One Bed Apartment - 26/27 - 05/09 - 51wk 2026,2026 / 2027,345,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=88+Bromsgrove+House&roomType=Premium+One+Bed+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,88 Bromsgrove House,Birmingham,Premium Plus Studio,2,10,2026-07-13T18:55:35Z,5045,88 BROMSGROVE HOUSE - Premium Plus Studio - 26/27 - 05/09 - 45wk 2026,2026 / 2027,264,true,Disabled,-,2026-09-05,2027-07-17,45,45,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=88+Bromsgrove+House&roomType=Premium+Plus+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:25.000000Z,
Prestige Student Living,88 Bromsgrove House,Birmingham,Premium Plus Studio,2,10,2026-07-13T18:55:35Z,2176,88 Bromsgrove House - Premium Plus Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,255,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=88+Bromsgrove+House&roomType=Premium+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,88 Bromsgrove House,Birmingham,Premium Studio,2,10,2026-07-13T18:55:35Z,5042,88 Bromsgrove House - Premium Studio - 26/27 - 05/09 - 45wk 2026,2026 / 2027,255,true,Enabled,-,2026-09-05,2027-07-17,45,45,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=88+Bromsgrove+House&roomType=Premium+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,2026-03-03T14:09:28.000000Z,
Prestige Student Living,88 Bromsgrove House,Birmingham,Premium Studio,2,10,2026-07-13T18:55:35Z,2179,88 Bromsgrove House - Premium Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,245,true,Disabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=88+Bromsgrove+House&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,88 Bromsgrove House,Birmingham,Studio,2,10,2026-07-13T18:55:35Z,5046,88 BROMSGROVE HOUSE - Studio - 26/27 - 05/09 - 45wk 2026,2026 / 2027,245,true,Disabled,-,2026-09-05,2027-07-17,45,45,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=88+Bromsgrove+House&roomType=Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,2026-03-03T14:22:27.000000Z,
Prestige Student Living,88 Bromsgrove House,Birmingham,Studio,2,10,2026-07-13T18:55:35Z,2174,88 Bromsgrove House - Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,220,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=88+Bromsgrove+House&roomType=Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Homes for Students,Abbeygate,Chester,Bronze Ensuite,0,10,2026-07-13T18:55:35Z,2241,Abbeygate - Bronze Ensuite - 26/27 - 05/09 - 44wk 2026,2026 / 2027,0,false,Disabled,-,2026-09-05,2027-07-10,44,44,https://hfs.bookings.basepms.com/?city=Chester&property=Abbeygate&roomType=Bronze+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-07-08T11:10:24.000000Z,
Homes for Students,Abbeygate,Chester,Bronze Studio,1,10,2026-07-13T18:55:35Z,2236,Abbeygate - Bronze Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,176,true,Disabled,-,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=Chester&property=Abbeygate&roomType=Bronze+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-03-01T16:23:44.000000Z,
Homes for Students,Abbeygate,Chester,Gold Studio,1,10,2026-07-13T18:55:35Z,2239,Abbeygate - Gold Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,199,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=Chester&property=Abbeygate&roomType=Gold+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Homes for Students,Abbeygate,Chester,Silver Ensuite,1,10,2026-07-13T18:55:35Z,2242,Abbeygate - Silver Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,149,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=Chester&property=Abbeygate&roomType=Silver+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Homes for Students,Abbeygate,Chester,Silver Ensuite,1,10,2026-07-13T18:55:35Z,2240,Abbeygate - Silver Ensuite - 26/27 - 05/09 - 44wk 2026,2026 / 2027,162,false,Enabled,-,2026-09-05,2027-07-10,44,44,https://hfs.bookings.basepms.com/?city=Chester&property=Abbeygate&roomType=Silver+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Homes for Students,Abbeygate,Chester,Silver Studio,0,10,2026-07-13T18:55:35Z,2238,Abbeygate - Silver Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,0,false,Disabled,-,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=Chester&property=Abbeygate&roomType=Silver+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Homes for Students,ABeleven,Aberdeen,Ensuite Accessible,1,10,2026-07-13T18:55:35Z,2274,Abeleven - Ensuite Accessible - 26/27 - 05/09 - 51wk 2026,2026 / 2027,147,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=Aberdeen&property=ABeleven&roomType=Ensuite+Accessible&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Homes for Students,ABeleven,Aberdeen,Ensuite Accessible,1,10,2026-07-13T18:55:35Z,2276,Abeleven - Ensuite Accessible - 26/27 - 05/09 - 44wk 2026,2026 / 2027,0,false,Disabled,-,2026-09-05,2027-07-10,44,44,https://hfs.bookings.basepms.com/?city=Aberdeen&property=ABeleven&roomType=Ensuite+Accessible&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Homes for Students,ABeleven,Aberdeen,Ensuite Room,2,10,2026-07-13T18:55:35Z,2272,Abeleven - Ensuite Room - 26/27 - 05/09 - 44wk 2026,2026 / 2027,163,true,Enabled,-,2026-09-05,2027-07-10,44,44,https://hfs.bookings.basepms.com/?city=Aberdeen&property=ABeleven&roomType=Ensuite+Room&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Homes for Students,ABeleven,Aberdeen,Ensuite Room,2,10,2026-07-13T18:55:35Z,2273,Abeleven - Ensuite Room - 26/27 - 05/09 - 51wk 2026,2026 / 2027,147,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=Aberdeen&property=ABeleven&roomType=Ensuite+Room&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Homes for Students,ABeleven,Aberdeen,Premium Studio,3,1,2026-07-13T18:55:35Z,9575,ABeleven - Premium Studio v1 - 26/27 - 05/09 - 44wk 2026,2026 / 2027,235,true,Enabled,-,2026-09-05,2027-07-10,44,44,https://hfs.bookings.basepms.com/?city=Aberdeen&property=ABeleven&roomType=Premium+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-26T15:06:36.000000Z,
Homes for Students,ABeleven,Aberdeen,Premium Studio,3,1,2026-07-13T18:55:35Z,7478,ABeleven - Premium Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,230,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=Aberdeen&property=ABeleven&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:29.000000Z,
Homes for Students,ABeleven,Aberdeen,Premium Studio,3,1,2026-07-13T18:55:35Z,8995,ABeleven - Premium Studio - 26/27 - 05/09 - 44wk 2026,2026 / 2027,245,true,Disabled,-,2026-09-05,2027-07-10,44,44,https://hfs.bookings.basepms.com/?city=Aberdeen&property=ABeleven&roomType=Premium+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:32.000000Z,
Homes for Students,ABeleven,Aberdeen,Premium Studio,3,1,2026-07-13T18:55:35Z,9576,Silk Mill - Studio Luxe - 25/26 - 28/02 - 30wk 2026,2025 / 2026,399,false,Disabled,-,2026-02-28,2026-09-26,30,11,https://hfs.bookings.basepms.com/?city=Aberdeen&property=ABeleven&roomType=Premium+Studio&tenancyLength=30+weeks&academicYear=2025+%2F+2026,2026-06-26T15:06:37.000000Z,
Homes for Students,ABeleven,Aberdeen,Standard Studio,3,10,2026-07-13T18:55:35Z,9577,ABeleven - Standard Studio v1 - 26/27 - 05/09 - 51wk 2026,2026 / 2027,210,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=Aberdeen&property=ABeleven&roomType=Standard+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-26T15:08:34.000000Z,
Homes for Students,ABeleven,Aberdeen,Standard Studio,3,10,2026-07-13T18:55:35Z,2275,Abeleven - Standard Studio - 26/27 - 05/09 - 44wk 2026,2026 / 2027,215,true,Enabled,-,2026-09-05,2027-07-10,44,44,https://hfs.bookings.basepms.com/?city=Aberdeen&property=ABeleven&roomType=Standard+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Homes for Students,ABeleven,Aberdeen,Standard Studio,3,10,2026-07-13T18:55:35Z,9003,ABeleven - Standard Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,210,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=Aberdeen&property=ABeleven&roomType=Standard+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:32.000000Z,
Homes for Students,ABODE,York,Classic Ensuite,3,10,2026-07-13T18:55:35Z,2447,Abode - Classic Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,212,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Homes for Students,ABODE,York,Classic Ensuite,3,10,2026-07-13T18:55:35Z,2454,Abode - Classic Ensuite - 26/27 - 05/09 - 48wk 2026,2026 / 2027,222,true,Enabled,-,2026-09-05,2027-08-07,48,48,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Classic+Ensuite&tenancyLength=48+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:25.000000Z,
Homes for Students,ABODE,York,Classic Ensuite,3,10,2026-07-13T18:55:35Z,7915,Abode - Classic Ensuite - 26/27 - 05/09 - 44wk 2026,2026 / 2027,235,true,Enabled,-,2026-09-05,2027-07-10,44,44,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Classic+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-04-29T09:32:34.000000Z,
Homes for Students,ABODE,York,Classic Studio,1,10,2026-07-13T18:55:35Z,2444,Abode - Classic Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,270,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-03-01T16:28:45.000000Z,
Homes for Students,ABODE,York,Classic Studio,1,10,2026-07-13T18:55:35Z,2441,Abode - Classic Studio - 25/26 - 28/02 - 22wk 2026,2025 / 2026,260,false,Disabled,-,2026-02-28,2026-08-01,22,3,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Classic+Studio&tenancyLength=22+weeks&academicYear=2025+%2F+2026,2026-03-01T16:28:44.000000Z,
Homes for Students,ABODE,York,Classic Studio,1,10,2026-07-13T18:55:35Z,2442,Abode - Classic Studio - 25/26 - 28/02 - 25wk 2026,2025 / 2026,260,false,Disabled,-,2026-02-28,2026-08-22,25,6,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Classic+Studio&tenancyLength=25+weeks&academicYear=2025+%2F+2026,2026-03-01T16:28:44.000000Z,
Homes for Students,ABODE,York,Deluxe Ensuite,4,10,2026-07-13T18:55:35Z,2450,Abode - Deluxe Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,225,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Deluxe+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-03-01T16:28:45.000000Z,
Homes for Students,ABODE,York,Deluxe Ensuite,4,10,2026-07-13T18:55:35Z,2455,Abode - Deluxe Ensuite - 26/27 - 05/09 - 48wk 2026,2026 / 2027,230,true,Enabled,-,2026-09-05,2027-08-07,48,48,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Deluxe+Ensuite&tenancyLength=48+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:25.000000Z,
Homes for Students,ABODE,York,Deluxe Ensuite,4,10,2026-07-13T18:55:35Z,2448,Abode - Deluxe Ensuite - 25/26 - 28/02 - 22wk 2026,2025 / 2026,222,true,Disabled,-,2026-02-28,2026-08-01,22,3,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Deluxe+Ensuite&tenancyLength=22+weeks&academicYear=2025+%2F+2026,2026-03-01T16:28:45.000000Z,
Homes for Students,ABODE,York,Deluxe Ensuite,4,10,2026-07-13T18:55:35Z,2449,Abode - Deluxe Ensuite - 25/26 - 28/02 - 25wk 2026,2025 / 2026,222,true,Disabled,-,2026-02-28,2026-08-22,25,6,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Deluxe+Ensuite&tenancyLength=25+weeks&academicYear=2025+%2F+2026,2026-03-01T16:28:45.000000Z,
Homes for Students,ABODE,York,Deluxe Twin Apartment,2,10,2026-07-13T18:55:35Z,2460,Abode - Deluxe Twin Apartment - 25/26 - 28/02 - 22wk 2026,2025 / 2026,220,true,Disabled,-,2026-02-28,2026-08-01,22,3,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Deluxe+Twin+Apartment&tenancyLength=22+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:16.000000Z,
Homes for Students,ABODE,York,Deluxe Twin Apartment,2,10,2026-07-13T18:55:35Z,2461,Abode - Deluxe Twin Apartment - 25/26 - 28/02 - 25wk 2026,2025 / 2026,220,true,Disabled,-,2026-02-28,2026-08-22,25,6,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Deluxe+Twin+Apartment&tenancyLength=25+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:16.000000Z,
Homes for Students,ABODE,York,Premium Ensuite,2,10,2026-07-13T18:55:35Z,2456,Abode - Premium Ensuite - 26/27 - 05/09 - 48wk 2026,2026 / 2027,233,true,Enabled,-,2026-09-05,2027-08-07,48,48,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Premium+Ensuite&tenancyLength=48+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:25.000000Z,
Homes for Students,ABODE,York,Premium Ensuite,2,10,2026-07-13T18:55:35Z,2457,Abode - Premium Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,222,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Premium+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-03-01T16:28:49.000000Z,
Homes for Students,ABODE,York,Premium Studio,2,0,2026-07-13T18:55:35Z,5252,Abode - Premium Studio - 25/26 - 28/02 - 22wk 2026,2025 / 2026,280,true,Disabled,-,2026-02-28,2026-08-01,22,3,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Premium+Studio&tenancyLength=22+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:16.000000Z,
Homes for Students,ABODE,York,Premium Studio,2,0,2026-07-13T18:55:35Z,5253,Abode - Premium Studio - 25/26 - 28/02 - 25wk 2026,2025 / 2026,280,true,Disabled,-,2026-02-28,2026-08-22,25,6,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Premium+Studio&tenancyLength=25+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:16.000000Z,
Homes for Students,ABODE,York,Premium Studio,2,0,2026-07-13T18:55:35Z,5254,Abode - Premium Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,270,false,Enabled,-,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Homes for Students,ABODE,York,Twin Studio,0,0,2026-07-13T18:55:35Z,2459,Abode - Twin Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,185,false,Enabled,https://wearehomesforstudents.com/contact?city=manchester&property=heald-court,2026-09-05,2027-08-28,51,51,https://hfs.bookings.basepms.com/?city=York&property=Abode&roomType=Twin+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Universal Student Living,Academic House,London,Bronze Ensuite,2,0,2026-07-08T10:06:38Z,8498,Academic House - Bronze Ensuite - 25/26 - 28/02 - 26wk 2026,2025 / 2026,295,true,Disabled,-,2026-02-28,2026-08-29,26,8,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Bronze+Ensuite&tenancyLength=26+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:30.000000Z,
Universal Student Living,Academic House,London,Bronze Ensuite,2,0,2026-07-08T10:06:38Z,2410,Academic House - Bronze Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,295,true,Disabled,-,2026-09-12,2027-09-04,51,51,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Bronze+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Universal Student Living,Academic House,London,Diamond Studio,3,10,2026-07-08T10:06:38Z,8499,Academic House - Diamond Studio - 25/26 - 28/02 - 26wk 2026,2025 / 2026,320,true,Disabled,-,2026-02-28,2026-08-29,26,8,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Diamond+Studio&tenancyLength=26+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:30.000000Z,
Universal Student Living,Academic House,London,Diamond Studio,3,10,2026-07-08T10:06:38Z,2404,Academic House - Diamond Studio - 25/26 - 28/02 - 17wk 2026,2025 / 2026,320,true,Enabled,-,2026-02-28,2026-06-27,17,0,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Diamond+Studio&tenancyLength=17+weeks&academicYear=2025+%2F+2026,2026-03-01T16:28:14.000000Z,
Universal Student Living,Academic House,London,Diamond Studio,3,10,2026-07-08T10:06:38Z,2406,Academic House - Diamond Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,325,true,Disabled,-,2026-09-12,2027-09-04,51,51,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Diamond+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-03-01T16:28:14.000000Z,
Universal Student Living,Academic House,London,Gold Ensuite,1,0,2026-07-08T10:06:38Z,2412,Academic House - Gold Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,305,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://universal.hfs.bookings.basepms.com/?city=London&property=Academic+House&roomType=Gold+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
